"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"10368","FDS22","OUT027",807.171422366665
"10369","FDK08","OUT035",1444.27864930333
"10370","FDE17","OUT018",2122.17487041333
"10371","NCN30","OUT017",1317.06808275
"10372","FDT50","OUT046",1182.36258340333
"10373","NCX42","OUT049",3177.90024093334
"10374","FDJ12","OUT035",3514.58230673667
"10375","NCA18","OUT027",2046.74641060667
"10376","FDP23","OUT019",553.116789966668
"10377","FDX12","OUT013",4374.61806046
"10378","FDN40","OUT018",2475.08752010333
"10379","FDV48","OUT035",1404.92813822333
"10380","NCY54","OUT013",2995.94678832333
"10381","FDL16","OUT010",124.041014556666
"10382","FDR45","OUT018",2330.58330899667
"10383","FDJ52","OUT046",2333.80481558666
"10384","DRG01","OUT017",1439.71455701333
"10385","FDP52","OUT013",4497.95524674
"10386","FDU58","OUT017",3495.2406059
"10387","FDL02","OUT045",1602.56079245
"10388","FDG28","OUT013",4069.15866346333
"10389","FDA19","OUT035",2217.25153208666
"10390","FDW46","OUT027",1880.21148781666
"10391","NCD43","OUT049",1360.55921512667
"10392","DRG39","OUT013",860.967851529998
"10393","NCF55","OUT049",640.362855776666
"10394","FDJ07","OUT046",1954.23545362
"10395","FDE08","OUT046",2652.63879188667
"10396","FDP56","OUT019",157.0419131
"10397","FDT45","OUT045",868.39638187
"10398","FDF17","OUT018",2710.58571838
"10399","FDX44","OUT046",1463.88895605333
"10400","FDM28","OUT027",5022.01929887333
"10401","FDI36","OUT049",3113.43922711
"10402","FDS07","OUT045",1682.06977400667
"10403","FDD36","OUT045",1895.60209842334
"10404","FDW11","OUT046",1086.57724421
"10405","FDN40","OUT049",2297.27694141333
"10406","NCQ18","OUT049",1744.36063492333
"10407","NCQ54","OUT017",3453.86733893667
"10408","NCS42","OUT045",1853.28777864333
"10409","DRH39","OUT010",168.146580463334
"10410","FDC09","OUT027",2843.82291789
"10411","FDT08","OUT010",339.92788519
"10412","FDC08","OUT035",4163.58429479999
"10413","FDT20","OUT017",661.831598969999
"10414","FDS35","OUT035",1209.91409759
"10415","FDX58","OUT018",3591.34578431667
"10416","FDW58","OUT046",1798.57812710333
"10417","DRD27","OUT046",1368.83209083333
"10418","FDH32","OUT019",201.90881021
"10419","FDS26","OUT035",4603.18443739
"10420","FDQ31","OUT046",1351.01346298
"10421","FDP11","OUT018",3729.77561351
"10422","FDD58","OUT017",1577.36217107667
"10423","FDM33","OUT045",3729.29030079333
"10424","FDZ16","OUT049",4161.80685292664
"10425","NCS29","OUT010",446.937613683333
"10426","NCM18","OUT019",214.488579666667
"10427","FDP11","OUT049",3214.88049291667
"10428","NCC42","OUT017",2106.36911131334
"10429","DRM23","OUT046",2544.11639908333
"10430","NCN55","OUT027",4230.88493452666
"10431","FDK46","OUT013",4200.26146352667
"10432","FDR01","OUT046",2970.34048651333
"10433","NCA05","OUT045",1526.10848759667
"10434","NCP43","OUT017",2611.89376270667
"10435","FDR12","OUT010",406.696029173333
"10436","FDQ01","OUT013",3698.89507713001
"10437","FDM13","OUT046",1595.99481710667
"10438","FDQ19","OUT017",3826.77963302334
"10439","FDK56","OUT019",505.842260186666
"10440","NCX06","OUT010",499.648788846667
"10441","FDO56","OUT027",3059.71956468667
"10442","FDU45","OUT045",2229.60751506666
"10443","FDI16","OUT019",174.95233258
"10444","FDL32","OUT046",2289.55080957
"10445","FDA07","OUT046",2276.61469285667
"10446","FDA14","OUT045",1834.4457829
"10447","FDV46","OUT027",3758.04419429666
"10448","NCO07","OUT035",2986.14837617332
"10449","NCP41","OUT046",1735.65210408333
"10450","FDY60","OUT018",1638.10871999
"10451","FDN38","OUT017",3808.85422194666
"10452","FDO15","OUT046",1201.10863736667
"10453","FDT60","OUT013",2305.41859903667
"10454","FDA55","OUT035",4578.11893162999
"10455","FDE02","OUT010",200.900178693333
"10456","DRJ39","OUT049",3857.19009241
"10457","FDV34","OUT035",1324.3477735
"10458","FDS20","OUT027",6628.26617095999
"10459","FDF02","OUT027",2973.38101756667
"10460","FDW40","OUT017",2557.08417458667
"10461","NCB43","OUT046",3124.58386466667
"10462","FDR58","OUT017",1389.80243834
"10463","DRJ59","OUT035",562.135539219999
"10464","NCD30","OUT017",1564.77380170333
"10465","FDE14","OUT017",1893.34442610667
"10466","FDC28","OUT018",1384.38434658333
"10467","FDU16","OUT018",1117.6911102
"10468","NCD19","OUT035",853.067113636667
"10469","FDU21","OUT046",617.479509516667
"10470","FDV59","OUT027",4736.00853019333
"10471","FDU03","OUT045",3068.94736404333
"10472","FDC33","OUT010",573.06754245
"10473","NCR42","OUT035",445.883741056666
"10474","DRH59","OUT035",1225.02417336667
"10475","NCM31","OUT035",2372.53646556667
"10476","FDS50","OUT035",3718.86645831666
"10477","FDP39","OUT046",883.523269096665
"10478","FDQ55","OUT013",2009.93389583667
"10479","FDV36","OUT019",272.061415333334
"10480","FDI05","OUT027",2244.74376788
"10481","FDS45","OUT027",2481.43441395667
"10482","FDA39","OUT045",714.301621373335
"10483","FDC37","OUT010",222.04020533
"10484","FDJ60","OUT027",4737.54130166334
"10485","DRQ35","OUT046",2064.06437905333
"10486","NCJ06","OUT046",1979.15798992667
"10487","NCY42","OUT018",2442.10873721667
"10488","DRM37","OUT049",3305.86360535333
"10489","FDR14","OUT045",737.734274826666
"10490","FDE51","OUT049",583.669275589999
"10491","FDT33","OUT017",2571.40728585999
"10492","FDR08","OUT013",1780.7746462
"10493","FDE36","OUT010",429.199902723333
"10494","FDL22","OUT019",303.280555399999
"10495","FDR44","OUT013",2324.29671443
"10496","FDI56","OUT019",248.087455383333
"10497","FDE47","OUT010",299.169229303333
"10498","FDV27","OUT010",206.374308616667
"10499","FDV10","OUT049",820.325777223334
"10500","FDC40","OUT045",1430.61684388
"10501","NCX41","OUT013",3290.66126079334
"10502","NCQ38","OUT027",2288.09663579
"10503","FDV12","OUT027",2768.39238300666
"10504","FDE52","OUT017",1423.49187395333
"10505","FDG20","OUT027",4156.35567091001
"10506","FDV16","OUT027",854.067977486666
"10507","FDI32","OUT017",2812.83402256
"10508","FDJ32","OUT049",774.379607216667
"10509","FDN39","OUT018",2419.37959023666
"10510","FDY34","OUT017",2916.46408367333
"10511","FDC14","OUT035",679.512672543333
"10512","FDA55","OUT017",4859.84421202999
"10513","FDZ50","OUT010",642.781052473333
"10514","DRG13","OUT049",2383.73229204667
"10515","FDP01","OUT013",2090.13249084
"10516","NCG54","OUT017",2805.76988456
"10517","FDM13","OUT045",1581.48766761667
"10518","NCO18","OUT027",4709.26156872667
"10519","NCW41","OUT013",2579.79443503999
"10520","FDM52","OUT027",3695.44925142333
"10521","NCF55","OUT035",751.618424160001
"10522","FDT09","OUT046",1897.72685486666
"10523","NCM19","OUT035",1639.87214677334
"10524","FDW12","OUT018",1771.33979414
"10525","FDP15","OUT019",799.359624256667
"10526","FDK36","OUT045",834.091691573336
"10527","FDZ25","OUT035",2931.93578871999
"10528","NCW06","OUT049",3208.57801902
"10529","FDW60","OUT046",3224.61744062999
"10530","DRC49","OUT013",2398.72773925667
"10531","NCT17","OUT035",3218.21504124999
"10532","NCN06","OUT018",2716.65314268333
"10533","FDC45","OUT013",2457.60556511667
"10534","DRJ47","OUT019",435.835021396666
"10535","NCF06","OUT045",4006.53068581333
"10536","FDE21","OUT010",329.297467166667
"10537","DRG27","OUT013",691.55117989
"10538","FDW40","OUT049",2134.25042953
"10539","NCO53","OUT046",2897.41282698999
"10540","FDE23","OUT049",758.72633851
"10541","FDQ16","OUT046",2097.43221107333
"10542","FDS26","OUT045",3821.02201655667
"10543","FDZ13","OUT010",117.86181353
"10544","FDS14","OUT049",2072.05595426
"10545","FDC10","OUT045",1554.93204597334
"10546","FDY16","OUT049",3275.55634496666
"10547","FDJ20","OUT035",1990.34911142
"10548","FDV43","OUT035",701.244994859998
"10549","FDZ32","OUT027",2371.62192268667
"10550","FDR23","OUT046",2586.34959113333
"10551","FDN24","OUT035",954.71262469
"10552","FDE34","OUT027",6087.48857471668
"10553","FDU31","OUT013",3090.91721051
"10554","FDW33","OUT018",1413.44829205
"10555","FDU26","OUT046",1632.70431042333
"10556","FDE20","OUT027",4136.78778671668
"10557","NCW05","OUT035",2384.05354054666
"10558","FDB22","OUT018",2330.37097428
"10559","FDO56","OUT046",2117.71099212
"10560","FDA19","OUT027",4330.23737489666
"10561","DRI39","OUT045",913.817268966668
"10562","FDH52","OUT018",750.001939436666
"10563","FDZ50","OUT035",3799.67852144001
"10564","NCN42","OUT035",2786.04383957667
"10565","FDB53","OUT013",2807.32651386333
"10566","DRG11","OUT017",1816.18859258667
"10567","DRK11","OUT027",3469.19769464334
"10568","FDQ60","OUT017",1996.74975752667
"10569","FDT36","OUT017",563.558209563334
"10570","DRG25","OUT018",3354.27223666
"10571","DRJ23","OUT046",3436.28580246334
"10572","FDG05","OUT035",2516.46460431999
"10573","NCK06","OUT018",2264.67452417
"10574","FDU52","OUT017",2278.52992204
"10575","FDW07","OUT018",1260.46877984333
"10576","NCM17","OUT045",854.607342066667
"10577","FDA22","OUT045",3619.80149929001
"10578","NCA41","OUT018",2695.51241695667
"10579","FDF38","OUT035",528.606794436666
"10580","FDH52","OUT046",1023.40579621333
"10581","FDY58","OUT019",604.955678356666
"10582","FDZ16","OUT045",4207.33870668998
"10583","NCM18","OUT017",1564.15882443667
"10584","FDA22","OUT018",2605.65508354667
"10585","NCJ43","OUT035",2692.71241725
"10586","FDI34","OUT027",7873.85527511667
"10587","FDG56","OUT046",1330.38035427
"10588","FDS34","OUT046",1928.61478162667
"10589","DRC01","OUT035",868.472405133334
"10590","FDQ04","OUT035",695.76382965
"10591","FDK04","OUT035",761.35891171
"10592","FDT51","OUT049",1720.32891682333
"10593","FDV26","OUT017",3287.23493193
"10594","FDS04","OUT049",2036.24155136667
"10595","FDW43","OUT018",3134.16462679667
"10596","FDQ28","OUT010",331.63381485
"10597","NCK06","OUT017",2034.41988927667
"10598","FDS23","OUT018",2124.63865221667
"10599","FDZ36","OUT019",438.083450189999
"10600","FDE56","OUT018",795.703716456667
"10601","FDW10","OUT027",4559.64349207667
"10602","NCN14","OUT045",2683.63482237333
"10603","NCQ18","OUT045",1811.75742726667
"10604","FDW08","OUT017",1573.66030088333
"10605","FDU43","OUT035",4045.68182308334
"10606","FDR33","OUT010",294.113266166667
"10607","FDM24","OUT010",445.430497706666
"10608","NCZ05","OUT046",1570.04512894667
"10609","NCV41","OUT035",1915.44974068
"10610","FDV11","OUT018",2669.91362759
"10611","NCY05","OUT035",746.543297079999
"10612","FDV44","OUT018",2601.94145088666
"10613","FDW32","OUT049",1218.31308691333
"10614","NCU18","OUT027",3501.94557809
"10615","NCC43","OUT035",4137.33567353667
"10616","FDW19","OUT013",1522.67402487667
"10617","FDN31","OUT035",2939.53104647667
"10618","FDI48","OUT045",782.630722360001
"10619","FDS24","OUT017",1253.65044410666
"10620","FDF46","OUT049",1885.73929231667
"10621","DRG23","OUT017",1880.97578183
"10622","FDG14","OUT018",2796.27193685333
"10623","NCY30","OUT049",2864.251626
"10624","FDO28","OUT018",1785.27516568667
"10625","DRD24","OUT035",2094.97701809
"10626","FDI33","OUT049",1589.62791596333
"10627","FDN32","OUT046",3141.90158898666
"10628","FDR16","OUT045",4864.41148906332
"10629","FDF26","OUT046",2327.69056335
"10630","NCN29","OUT018",605.61520874
"10631","FDE20","OUT045",3164.12709155667
"10632","FDA46","OUT046",3238.30747597334
"10633","FDU28","OUT045",2863.22212165334
"10634","FDQ48","OUT045",1495.58599626333
"10635","FDV36","OUT013",2191.97754215333
"10636","FDR14","OUT018",615.995396929999
"10637","FDP23","OUT017",3815.36547962666
"10638","FDP56","OUT013",855.970722919999
"10639","FDK48","OUT010",164.47999767
"10640","FDR48","OUT046",2025.42454289333
"10641","NCY29","OUT049",898.855733169998
"10642","FDM22","OUT018",849.482513016665
"10643","DRJ01","OUT013",1940.85466018333
"10644","FDZ43","OUT045",3993.02570957999
"10645","FDV03","OUT035",2875.10856028
"10646","FDX11","OUT027",4859.30187354334
"10647","NCA41","OUT027",4271.66012444667
"10648","FDE38","OUT017",2545.81398934333
"10649","FDI27","OUT018",766.771599390001
"10650","FDN32","OUT013",3152.51741489333
"10651","NCN43","OUT017",2160.70201992334
"10652","FDB47","OUT027",5723.41086960333
"10653","FDV03","OUT017",3038.62985033667
"10654","NCN30","OUT045",1209.06901984333
"10655","NCV54","OUT010",311.009650053333
"10656","FDV07","OUT013",1279.67564508333
"10657","FDP07","OUT049",2384.03192423999
"10658","FDK48","OUT018",893.173307716668
"10659","FDM15","OUT019",254.62771975
"10660","FDY19","OUT027",3438.45146122
"10661","FDK46","OUT046",3690.38362309001
"10662","FDY11","OUT045",1098.14272285
"10663","FDH09","OUT046",677.462962856666
"10664","FDO08","OUT027",4114.57709819667
"10665","FDU14","OUT013",3624.19297183334
"10666","FDD22","OUT027",3778.99645423667
"10667","FDM27","OUT017",2381.64281190667
"10668","FDL02","OUT027",2803.39168025
"10669","NCA17","OUT035",2409.97506536667
"10670","FDE38","OUT019",449.744249196667
"10671","NCG07","OUT049",3397.08868060667
"10672","DRC27","OUT013",4244.78648343333
"10673","FDA27","OUT035",2995.02929373
"10674","FDW40","OUT045",2041.69460872
"10675","DRI11","OUT013",1956.52743683
"10676","FDN50","OUT046",1568.37404862334
"10677","FDR12","OUT046",3189.04233735334
"10678","FDT34","OUT027",3121.64605545668
"10679","FDW11","OUT035",1066.14825868333
"10680","NCO30","OUT027",5114.26140582001
"10681","FDZ34","OUT017",4050.99743712334
"10682","FDU45","OUT017",2372.31217974
"10683","NCD42","OUT035",697.990486783334
"10684","FDX25","OUT045",3142.85635728334
"10685","NCR29","OUT046",857.993034936667
"10686","FDX43","OUT019",415.434154823334
"10687","FDB04","OUT010",207.560708733333
"10688","FDR49","OUT027",1667.03564381667
"10689","FDS39","OUT018",1765.27892796666
"10690","FDW58","OUT045",1694.43372439334
"10691","FDG22","OUT019",59.3503219266667
"10692","FDG31","OUT017",919.497319733333
"10693","NCV53","OUT027",5311.28338828666
"10694","DRJ37","OUT035",2630.74587861
"10695","FDV07","OUT035",1670.47427888333
"10696","FDW52","OUT018",2441.53272034666
"10697","FDT15","OUT045",2848.25396114667
"10698","FDD02","OUT018",2084.64184907667
"10699","FDM16","OUT035",1299.24335173
"10700","NCE55","OUT046",2724.97164788333
"10701","FDB57","OUT018",2984.03822294334
"10702","FDQ04","OUT013",630.575484809999
"10703","FDQ47","OUT019",72.55508894
"10704","FDY14","OUT019",455.856537323333
"10705","DRK37","OUT017",3743.42810883001
"10706","FDO25","OUT017",3906.86816019001
"10707","FDL57","OUT046",4760.97462091666
"10708","NCK29","OUT018",2189.64728654
"10709","FDK46","OUT027",6749.34305501334
"10710","NCB43","OUT010",613.493409303334
"10711","DRE01","OUT027",6014.02817532335
"10712","FDC46","OUT018",3264.38031494
"10713","FDQ23","OUT045",1886.96740480334
"10714","FDX38","OUT049",761.841461356667
"10715","FDG60","OUT018",3352.01177908001
"10716","FDW55","OUT017",4463.18298729667
"10717","FDP39","OUT013",746.235453353335
"10718","FDB20","OUT018",1084.81396168333
"10719","FDV21","OUT017",2463.65868581666
"10720","FDZ02","OUT013",1132.81665473
"10721","FDP19","OUT027",3609.09924144667
"10722","FDA38","OUT035",3658.53078568
"10723","FDH22","OUT045",2088.94133025333
"10724","DRM11","OUT045",3848.26320136333
"10725","FDO12","OUT027",3394.61797448332
"10726","FDT14","OUT049",2250.47859179333
"10727","FDW34","OUT010",528.338576906667
"10728","FDG04","OUT027",4841.26881370334
"10729","FDW59","OUT018",1172.96178701333
"10730","FDR33","OUT018",1757.84512671
"10731","FDP32","OUT013",2107.2719805
"10732","FDL13","OUT027",6052.12955683
"10733","FDD22","OUT013",2156.16995261333
"10734","FDV40","OUT027",1817.62960572
"10735","NCD55","OUT046",587.499179123334
"10736","FDQ20","OUT010",135.052159213333
"10737","FDD28","OUT045",769.907129006667
"10738","FDC39","OUT045",3708.23777137334
"10739","NCR17","OUT049",2006.76838302667
"10740","DRO35","OUT018",1582.85530959
"10741","FDF40","OUT049",3667.9527878
"10742","FDR31","OUT018",2617.55985386667
"10743","NCQ41","OUT017",2796.67705396
"10744","FDP38","OUT046",601.592489526668
"10745","NCU54","OUT027",5368.17730769332
"10746","FDG22","OUT018",566.250116640002
"10747","DRK59","OUT013",3215.51837370334
"10748","FDC37","OUT046",2133.15578775
"10749","NCO42","OUT013",2631.86248069333
"10750","NCT42","OUT017",1901.21218470667
"10751","FDX27","OUT035",1612.44290675666
"10752","FDV40","OUT018",887.869578206665
"10753","FDT45","OUT027",2034.65549370333
"10754","FDS47","OUT019",280.679741369999
"10755","FDR45","OUT035",5626.99531742
"10756","FDB03","OUT045",3814.66017549334
"10757","FDO49","OUT035",900.33593973
"10758","FDU60","OUT027",4746.15008456667
"10759","FDB26","OUT018",734.339471593331
"10760","FDB46","OUT017",3673.9506471
"10761","FDQ37","OUT019",588.570007456668
"10762","FDN03","OUT017",4041.47587571
"10763","NCX30","OUT045",4156.29225346
"10764","FDK32","OUT019",370.348498026667
"10765","DRM47","OUT013",3230.05873551667
"10766","NCO02","OUT046",1536.52852391666
"10767","FDP04","OUT013",846.325289416667
"10768","NCO43","OUT049",2010.68720415
"10769","FDD59","OUT013",1457.57655064
"10770","FDQ10","OUT017",3689.07104277668
"10771","FDW45","OUT035",3317.07462317
"10772","NCK30","OUT049",4041.58231493666
"10773","FDU31","OUT018",2901.98642912333
"10774","NCQ17","OUT019",306.153804203333
"10775","FDN01","OUT017",2161.58639096667
"10776","FDZ19","OUT049",2524.63173989
"10777","DRG37","OUT017",2029.38783945667
"10778","FDE32","OUT045",406.48351691
"10779","FDO34","OUT049",2690.91461299333
"10780","FDM04","OUT019",145.68979007
"10781","FDZ25","OUT049",2858.34013205666
"10782","FDU08","OUT049",1215.73401074333
"10783","NCW30","OUT045",3774.79705389667
"10784","NCM18","OUT013",1150.11018831667
"10785","FDS22","OUT035",599.29776544
"10786","NCH18","OUT017",3262.05738312667
"10787","FDC23","OUT013",2905.99696419667
"10788","FDY46","OUT013",2755.04484628
"10789","NCU06","OUT046",3891.43633656334
"10790","FDX57","OUT045",1575.60685595667
"10791","FDX36","OUT027",5228.20409861665
"10792","FDL16","OUT045",805.865067283334
"10793","FDT16","OUT010",701.726579096666
"10794","FDN16","OUT018",1553.07055794667
"10795","FDC03","OUT046",3338.89119138
